"Year","State","PopCode","Sex","Age","AgeInterval","Deaths","LDB"
2014,"XX","99022","m",25,"5",22,1
2014,"XX","99022","m",30,"5",27,1
2014,"XX","99022","m",35,"5",25,1
2014,"XX","99022","m",40,"5",56,1
2014,"XX","99022","m",45,"5",63,1
2014,"XX","99022","m",50,"5",105,1
2014,"XX","99022","m",55,"5",159,1
2014,"XX","99022","m",60,"5",179,1
2014,"XX","99022","m",65,"5",166,1
2014,"XX","99022","m",70,"5",200,1
2014,"XX","99022","m",75,"5",234,1
2014,"XX","99022","m",80,"5",235,1
2014,"XX","99022","m",85,"+",422,1
2014,"XX","99023","f",0,"1",1,1
2014,"XX","99023","f",1,"4",0,1
2014,"XX","99023","f",15,"5",1,1
2014,"XX","99023","f",25,"5",0,1
2014,"XX","99023","f",30,"5",4,1
2014,"XX","99023","f",35,"5",2,1
2014,"XX","99023","f",40,"5",1,1
2014,"XX","99023","f",45,"5",4,1
2014,"XX","99023","f",50,"5",9,1
2014,"XX","99023","f",55,"5",15,1
2014,"XX","99023","f",60,"5",11,1
2014,"XX","99023","f",65,"5",26,1
2014,"XX","99023","f",70,"5",26,1
2014,"XX","99023","f",75,"5",41,1
2014,"XX","99023","f",80,"5",37,1
2014,"XX","99023","f",85,"+",85,1
2014,"XX","99023","m",0,"1",0,1
2014,"XX","99023","m",5,"5",2,1
2014,"XX","99023","m",20,"5",3,1
2014,"XX","99023","m",25,"5",1,1
2014,"XX","99023","m",30,"5",8,1
2014,"XX","99023","m",35,"5",1,1
2014,"XX","99023","m",40,"5",2,1
2014,"XX","99023","m",45,"5",13,1
2014,"XX","99023","m",50,"5",14,1
2014,"XX","99023","m",55,"5",27,1
2014,"XX","99023","m",60,"5",35,1
2014,"XX","99023","m",65,"5",36,1
2014,"XX","99023","m",70,"5",48,1
2014,"XX","99023","m",75,"5",47,1
2014,"XX","99023","m",80,"5",39,1
2014,"XX","99023","m",85,"+",54,1
2014,"XX","99024","f",0,"1",20,1
2014,"XX","99024","f",1,"4",4,1
2014,"XX","99024","f",5,"5",1,1
2014,"XX","99024","f",10,"5",2,1
2014,"XX","99024","f",15,"5",7,1
2014,"XX","99024","f",20,"5",7,1
2014,"XX","99024","f",25,"5",5,1
2014,"XX","99024","f",30,"5",19,1
2014,"XX","99024","f",35,"5",11,1
2014,"XX","99024","f",40,"5",29,1
2014,"XX","99024","f",45,"5",31,1
2014,"XX","99024","f",50,"5",49,1
2014,"XX","99024","f",55,"5",59,1
2014,"XX","99024","f",60,"5",67,1
2014,"XX","99024","f",65,"5",112,1
2014,"XX","99024","f",70,"5",120,1
2014,"XX","99024","f",75,"5",122,1
2014,"XX","99024","f",80,"5",167,1
2014,"XX","99024","f",85,"+",465,1
2014,"XX","99024","m",0,"1",22,1
2014,"XX","99024","m",1,"4",1,1
2014,"XX","99024","m",5,"5",3,1
2014,"XX","99024","m",10,"5",2,1
2014,"XX","99024","m",15,"5",9,1
2014,"XX","99024","m",20,"5",24,1
2014,"XX","99024","m",25,"5",27,1
2014,"XX","99024","m",30,"5",29,1
2014,"XX","99024","m",35,"5",27,1
2014,"XX","99024","m",40,"5",44,1
2014,"XX","99024","m",45,"5",61,1
2014,"XX","99024","m",50,"5",85,1
2014,"XX","99024","m",55,"5",109,1
2014,"XX","99024","m",60,"5",148,1
2014,"XX","99024","m",65,"5",135,1
2014,"XX","99024","m",70,"5",177,1
2014,"XX","99024","m",75,"5",162,1
2014,"XX","99024","m",80,"5",169,1
2014,"XX","99024","m",85,"+",293,1
2014,"XX","99025","f",0,"1",22,1
2014,"XX","99025","f",1,"4",4,1
2014,"XX","99025","f",5,"5",1,1
2014,"XX","99025","f",10,"5",5,1
2014,"XX","99025","f",15,"5",5,1
2014,"XX","99025","f",20,"5",8,1
2014,"XX","99025","f",25,"5",12,1
2014,"XX","99025","f",30,"5",16,1
2014,"XX","99025","f",35,"5",16,1
2014,"XX","99025","f",40,"5",33,1
2014,"XX","99025","f",45,"5",41,1
2014,"XX","99025","f",50,"5",71,1
2014,"XX","99025","f",55,"5",112,1
2014,"XX","99025","f",60,"5",142,1
2014,"XX","99025","f",65,"5",141,1
2014,"XX","99025","f",70,"5",188,1
2014,"XX","99025","f",75,"5",249,1
2014,"XX","99025","f",80,"5",370,1
2014,"XX","99025","f",85,"+",1200,1
2014,"XX","99025","m",0,"1",27,1
2014,"XX","99025","m",1,"4",2,1
2014,"XX","99025","m",5,"5",5,1
2014,"XX","99025","m",10,"5",2,1
2014,"XX","99025","m",15,"5",10,1
2014,"XX","99025","m",20,"5",25,1
2014,"XX","99025","m",25,"5",26,1
2014,"XX","99025","m",30,"5",33,1
2014,"XX","99025","m",35,"5",28,1
2014,"XX","99025","m",40,"5",35,1
2014,"XX","99025","m",45,"5",64,1
2014,"XX","99025","m",50,"5",107,1
2014,"XX","99025","m",55,"5",181,1
2014,"XX","99025","m",60,"5",195,1
2014,"XX","99025","m",65,"5",218,1
2014,"XX","99025","m",70,"5",265,1
2014,"XX","99025","m",75,"5",283,1
2014,"XX","99025","m",80,"5",381,1
2014,"XX","99025","m",85,"+",773,1
2014,"XX","99026","f",0,"1",2,1
2014,"XX","99026","f",1,"4",0,1
2014,"XX","99026","f",25,"5",2,1
2014,"XX","99026","f",35,"5",7,1
2014,"XX","99026","f",40,"5",4,1
2014,"XX","99026","f",45,"5",9,1
2014,"XX","99026","f",50,"5",16,1
2014,"XX","99026","f",55,"5",15,1
2014,"XX","99026","f",60,"5",21,1
2014,"XX","99026","f",65,"5",19,1
2014,"XX","99026","f",70,"5",22,1
2014,"XX","99026","f",75,"5",36,1
2014,"XX","99026","f",80,"5",35,1
2014,"XX","99026","f",85,"+",76,1
2014,"XX","99026","m",0,"1",3,1
2014,"XX","99026","m",5,"5",0,1
2014,"XX","99026","m",10,"5",2,1
2014,"XX","99026","m",15,"5",1,1
2014,"XX","99026","m",20,"5",2,1
2014,"XX","99026","m",25,"5",3,1
2014,"XX","99026","m",30,"5",7,1
2014,"XX","99026","m",35,"5",9,1
2014,"XX","99026","m",40,"5",7,1
2014,"XX","99026","m",45,"5",6,1
2014,"XX","99026","m",50,"5",14,1
2014,"XX","99026","m",55,"5",29,1
2014,"XX","99026","m",60,"5",27,1
2014,"XX","99026","m",65,"5",37,1
2014,"XX","99026","m",70,"5",41,1
2014,"XX","99026","m",75,"5",28,1
2014,"XX","99026","m",80,"5",37,1
2014,"XX","99026","m",85,"+",57,1
2014,"XX","99027","f",0,"1",1,1
2014,"XX","99027","f",15,"5",1,1
2014,"XX","99027","f",20,"5",0,1
2014,"XX","99027","f",30,"5",1,1
2014,"XX","99027","f",35,"5",5,1
2014,"XX","99027","f",40,"5",1,1
2014,"XX","99027","f",45,"5",7,1
2014,"XX","99027","f",50,"5",19,1
2014,"XX","99027","f",55,"5",18,1
2014,"XX","99027","f",60,"5",20,1
2014,"XX","99027","f",65,"5",32,1
2014,"XX","99027","f",70,"5",32,1
2014,"XX","99027","f",75,"5",29,1
2014,"XX","99027","f",80,"5",39,1
2014,"XX","99027","f",85,"+",132,1
2014,"XX","99027","m",0,"1",1,1
2014,"XX","99027","m",20,"5",1,1
2014,"XX","99027","m",25,"5",5,1
2014,"XX","99027","m",30,"5",3,1
2014,"XX","99027","m",35,"5",3,1
2014,"XX","99027","m",40,"5",6,1
2014,"XX","99027","m",45,"5",4,1
2014,"XX","99027","m",50,"5",22,1
2014,"XX","99027","m",55,"5",26,1
2014,"XX","99027","m",60,"5",31,1
2014,"XX","99027","m",65,"5",42,1
2014,"XX","99027","m",70,"5",48,1
2014,"XX","99027","m",75,"5",34,1
2014,"XX","99027","m",80,"5",44,1
2014,"XX","99027","m",85,"+",64,1
2015,"XX","99001","f",0,"1",34,1
2015,"XX","99001","f",1,"4",5,1
2015,"XX","99001","f",5,"5",2,1
2015,"XX","99001","f",10,"5",0,1
2015,"XX","99001","f",15,"5",13,1
2015,"XX","99001","f",20,"5",12,1
2015,"XX","99001","f",25,"5",23,1
2015,"XX","99001","f",30,"5",29,1
2015,"XX","99001","f",35,"5",54,1
2015,"XX","99001","f",40,"5",63,1
2015,"XX","99001","f",45,"5",85,1
2015,"XX","99001","f",50,"5",157,1
2015,"XX","99001","f",55,"5",219,1
2015,"XX","99001","f",60,"5",304,1
2015,"XX","99001","f",65,"5",369,1
2015,"XX","99001","f",70,"5",388,1
2015,"XX","99001","f",75,"5",440,1
2015,"XX","99001","f",80,"5",574,1
2015,"XX","99001","f",85,"+",2233,1
2015,"XX","99001","m",0,"1",42,1
2015,"XX","99001","m",1,"4",3,1
2015,"XX","99001","m",5,"5",7,1
2015,"XX","99001","m",10,"5",5,1
2015,"XX","99001","m",15,"5",33,1
2015,"XX","99001","m",20,"5",71,1
2015,"XX","99001","m",25,"5",59,1
2015,"XX","99001","m",30,"5",67,1
2015,"XX","99001","m",35,"5",81,1
2015,"XX","99001","m",40,"5",80,1
2015,"XX","99001","m",45,"5",134,1
2015,"XX","99001","m",50,"5",223,1
2015,"XX","99001","m",55,"5",348,1
2015,"XX","99001","m",60,"5",418,1
2015,"XX","99001","m",65,"5",482,1
2015,"XX","99001","m",70,"5",457,1
2015,"XX","99001","m",75,"5",468,1
2015,"XX","99001","m",80,"5",576,1
2015,"XX","99001","m",85,"+",1242,1
2015,"XX","99002","f",0,"1",2,1
2015,"XX","99002","f",1,"4",2,1
2015,"XX","99002","f",10,"5",0,1
2015,"XX","99002","f",15,"5",4,1
2015,"XX","99002","f",20,"5",5,1
2015,"XX","99002","f",25,"5",1,1
2015,"XX","99002","f",30,"5",3,1
2015,"XX","99002","f",35,"5",9,1
2015,"XX","99002","f",40,"5",2,1
2015,"XX","99002","f",45,"5",18,1
2015,"XX","99002","f",50,"5",36,1
2015,"XX","99002","f",55,"5",58,1
2015,"XX","99002","f",60,"5",71,1
2015,"XX","99002","f",65,"5",84,1
2015,"XX","99002","f",70,"5",100,1
2015,"XX","99002","f",75,"5",127,1
2015,"XX","99002","f",80,"5",144,1
2015,"XX","99002","f",85,"+",510,1
2015,"XX","99002","m",0,"1",4,1
2015,"XX","99002","m",1,"4",2,1
2015,"XX","99002","m",5,"5",2,1
2015,"XX","99002","m",15,"5",6,1
2015,"XX","99002","m",20,"5",14,1
2015,"XX","99002","m",25,"5",18,1
2015,"XX","99002","m",30,"5",9,1
2015,"XX","99002","m",35,"5",15,1
2015,"XX","99002","m",40,"5",20,1
2015,"XX","99002","m",45,"5",40,1
2015,"XX","99002","m",50,"5",48,1
2015,"XX","99002","m",55,"5",84,1
2015,"XX","99002","m",60,"5",115,1
2015,"XX","99002","m",65,"5",142,1
2015,"XX","99002","m",70,"5",108,1
2015,"XX","99002","m",75,"5",132,1
2015,"XX","99002","m",80,"5",147,1
2015,"XX","99002","m",85,"+",313,1
2015,"XX","99003","f",15,"5",2,1
2015,"XX","99003","f",35,"5",3,1
2015,"XX","99003","f",45,"5",2,1
2015,"XX","99003","f",50,"5",2,1
2015,"XX","99003","f",55,"5",3,1
2015,"XX","99003","f",60,"5",6,1
2015,"XX","99003","f",65,"5",7,1
2015,"XX","99003","f",70,"5",7,1
2015,"XX","99003","f",75,"5",9,1
2015,"XX","99003","f",80,"5",16,1
2015,"XX","99003","f",85,"+",29,1
2015,"XX","99003","m",0,"1",1,1
2015,"XX","99003","m",1,"4",1,1
2015,"XX","99003","m",30,"5",3,1
2015,"XX","99003","m",35,"5",1,1
2015,"XX","99003","m",40,"5",0,1
2015,"XX","99003","m",45,"5",1,1
2015,"XX","99003","m",50,"5",2,1
2015,"XX","99003","m",55,"5",5,1
2015,"XX","99003","m",60,"5",4,1
2015,"XX","99003","m",65,"5",7,1
2015,"XX","99003","m",70,"5",13,1
2015,"XX","99003","m",75,"5",14,1
2015,"XX","99003","m",80,"5",11,1
2015,"XX","99003","m",85,"+",15,1
2015,"XX","99004","f",25,"5",3,1
2015,"XX","99004","f",30,"5",1,1
2015,"XX","99004","f",40,"5",0,1
2015,"XX","99004","f",45,"5",3,1
2015,"XX","99004","f",50,"5",8,1
2015,"XX","99004","f",55,"5",10,1
2015,"XX","99004","f",60,"5",12,1
2015,"XX","99004","f",65,"5",15,1
2015,"XX","99004","f",70,"5",13,1
2015,"XX","99004","f",75,"5",15,1
2015,"XX","99004","f",80,"5",22,1
2015,"XX","99004","f",85,"+",34,1
2015,"XX","99004","m",10,"5",2,1
2015,"XX","99004","m",15,"5",1,1
2015,"XX","99004","m",25,"5",1,1
2015,"XX","99004","m",30,"5",3,1
2015,"XX","99004","m",35,"5",4,1
2015,"XX","99004","m",40,"5",4,1
2015,"XX","99004","m",45,"5",4,1
2015,"XX","99004","m",50,"5",1,1
2015,"XX","99004","m",55,"5",10,1
2015,"XX","99004","m",60,"5",14,1
2015,"XX","99004","m",65,"5",21,1
2015,"XX","99004","m",70,"5",21,1
2015,"XX","99004","m",75,"5",17,1
2015,"XX","99004","m",80,"5",17,1
2015,"XX","99004","m",85,"+",38,1
2015,"XX","99005","f",0,"1",54,1
2015,"XX","99005","f",1,"4",5,1
2015,"XX","99005","f",5,"5",1,1
2015,"XX","99005","f",10,"5",2,1
2015,"XX","99005","f",15,"5",8,1
2015,"XX","99005","f",20,"5",14,1
2015,"XX","99005","f",25,"5",24,1
2015,"XX","99005","f",30,"5",24,1
2015,"XX","99005","f",35,"5",34,1
2015,"XX","99005","f",40,"5",49,1
2015,"XX","99005","f",45,"5",74,1
2015,"XX","99005","f",50,"5",127,1
2015,"XX","99005","f",55,"5",158,1
2015,"XX","99005","f",60,"5",168,1
2015,"XX","99005","f",65,"5",253,1
2015,"XX","99005","f",70,"5",241,1
2015,"XX","99005","f",75,"5",305,1
2015,"XX","99005","f",80,"5",402,1
2015,"XX","99005","f",85,"+",1191,1
2015,"XX","99005","m",0,"1",62,1
2015,"XX","99005","m",1,"4",4,1
2015,"XX","99005","m",5,"5",4,1
2015,"XX","99005","m",10,"5",7,1
2015,"XX","99005","m",15,"5",23,1
2015,"XX","99005","m",20,"5",43,1
2015,"XX","99005","m",25,"5",53,1
2015,"XX","99005","m",30,"5",51,1
2015,"XX","99005","m",35,"5",63,1
2015,"XX","99005","m",40,"5",74,1
2015,"XX","99005","m",45,"5",105,1
2015,"XX","99005","m",50,"5",173,1
2015,"XX","99005","m",55,"5",271,1
2015,"XX","99005","m",60,"5",335,1
2015,"XX","99005","m",65,"5",336,1
2015,"XX","99005","m",70,"5",327,1
2015,"XX","99005","m",75,"5",334,1
2015,"XX","99005","m",80,"5",384,1
2015,"XX","99005","m",85,"+",805,1
2015,"XX","99006","f",0,"1",5,1
2015,"XX","99006","f",10,"5",1,1
2015,"XX","99006","f",15,"5",3,1
2015,"XX","99006","f",20,"5",4,1
2015,"XX","99006","f",25,"5",5,1
2015,"XX","99006","f",30,"5",4,1
2015,"XX","99006","f",35,"5",9,1
2015,"XX","99006","f",40,"5",5,1
2015,"XX","99006","f",45,"5",13,1
2015,"XX","99006","f",50,"5",20,1
2015,"XX","99006","f",55,"5",45,1
2015,"XX","99006","f",60,"5",44,1
2015,"XX","99006","f",65,"5",61,1
2015,"XX","99006","f",70,"5",53,1
2015,"XX","99006","f",75,"5",50,1
2015,"XX","99006","f",80,"5",62,1
2015,"XX","99006","f",85,"+",201,1
2015,"XX","99006","m",0,"1",6,1
2015,"XX","99006","m",1,"4",1,1
2015,"XX","99006","m",10,"5",2,1
2015,"XX","99006","m",15,"5",3,1
2015,"XX","99006","m",20,"5",4,1
2015,"XX","99006","m",25,"5",14,1
2015,"XX","99006","m",30,"5",14,1
2015,"XX","99006","m",35,"5",12,1
2015,"XX","99006","m",40,"5",17,1
2015,"XX","99006","m",45,"5",19,1
2015,"XX","99006","m",50,"5",36,1
2015,"XX","99006","m",55,"5",47,1
2015,"XX","99006","m",60,"5",75,1
2015,"XX","99006","m",65,"5",85,1
2015,"XX","99006","m",70,"5",79,1
2015,"XX","99006","m",75,"5",65,1
2015,"XX","99006","m",80,"5",62,1
2015,"XX","99006","m",85,"+",169,1
2015,"XX","99007","f",0,"1",51,1
2015,"XX","99007","f",1,"4",6,1
2015,"XX","99007","f",5,"5",2,1
2015,"XX","99007","f",10,"5",5,1
2015,"XX","99007","f",15,"5",8,1
2015,"XX","99007","f",20,"5",7,1
2015,"XX","99007","f",25,"5",23,1
2015,"XX","99007","f",30,"5",21,1
2015,"XX","99007","f",35,"5",37,1
2015,"XX","99007","f",40,"5",36,1
2015,"XX","99007","f",45,"5",63,1
2015,"XX","99007","f",50,"5",142,1
2015,"XX","99007","f",55,"5",163,1
2015,"XX","99007","f",60,"5",193,1
2015,"XX","99007","f",65,"5",235,1
2015,"XX","99007","f",70,"5",256,1
2015,"XX","99007","f",75,"5",293,1
2015,"XX","99007","f",80,"5",316,1
2015,"XX","99007","f",85,"+",874,1
2015,"XX","99007","m",0,"1",45,1
2015,"XX","99007","m",1,"4",10,1
2015,"XX","99007","m",5,"5",3,1
2015,"XX","99007","m",10,"5",7,1
2015,"XX","99007","m",15,"5",27,1
2015,"XX","99007","m",20,"5",45,1
2015,"XX","99007","m",25,"5",56,1
2015,"XX","99007","m",30,"5",70,1
2015,"XX","99007","m",35,"5",68,1
2015,"XX","99007","m",40,"5",79,1
2015,"XX","99007","m",45,"5",119,1
2015,"XX","99007","m",50,"5",184,1
2015,"XX","99007","m",55,"5",276,1
2015,"XX","99007","m",60,"5",310,1
2015,"XX","99007","m",65,"5",317,1
2015,"XX","99007","m",70,"5",347,1
2015,"XX","99007","m",75,"5",315,1
2015,"XX","99007","m",80,"5",299,1
2015,"XX","99007","m",85,"+",483,1
2015,"XX","99008","f",0,"1",4,1
2015,"XX","99008","f",15,"5",2,1
2015,"XX","99008","f",25,"5",2,1
2015,"XX","99008","f",35,"5",2,1
2015,"XX","99008","f",40,"5",6,1
2015,"XX","99008","f",45,"5",7,1
2015,"XX","99008","f",50,"5",29,1
2015,"XX","99008","f",55,"5",25,1
2015,"XX","99008","f",60,"5",35,1
2015,"XX","99008","f",65,"5",44,1
2015,"XX","99008","f",70,"5",44,1
2015,"XX","99008","f",75,"5",39,1
2015,"XX","99008","f",80,"5",39,1
2015,"XX","99008","f",85,"+",119,1
2015,"XX","99008","m",0,"1",0,1
2015,"XX","99008","m",10,"5",1,1
2015,"XX","99008","m",15,"5",3,1
2015,"XX","99008","m",20,"5",7,1
2015,"XX","99008","m",25,"5",4,1
2015,"XX","99008","m",30,"5",2,1
2015,"XX","99008","m",35,"5",15,1
2015,"XX","99008","m",40,"5",8,1
2015,"XX","99008","m",45,"5",10,1
2015,"XX","99008","m",50,"5",39,1
2015,"XX","99008","m",55,"5",50,1
2015,"XX","99008","m",60,"5",68,1
2015,"XX","99008","m",65,"5",72,1
2015,"XX","99008","m",70,"5",41,1
2015,"XX","99008","m",75,"5",57,1
2015,"XX","99008","m",80,"5",50,1
2015,"XX","99008","m",85,"+",89,1
2015,"XX","99009","f",0,"1",222,1
2015,"XX","99009","f",1,"4",36,1
2015,"XX","99009","f",5,"5",21,1
2015,"XX","99009","f",10,"5",30,1
2015,"XX","99009","f",15,"5",68,1
2015,"XX","99009","f",20,"5",108,1
2015,"XX","99009","f",25,"5",136,1
2015,"XX","99009","f",30,"5",191,1
2015,"XX","99009","f",35,"5",257,1
2015,"XX","99009","f",40,"5",392,1
2015,"XX","99009","f",45,"5",609,1
2015,"XX","99009","f",50,"5",980,1
2015,"XX","99009","f",55,"5",1307,1
2015,"XX","99009","f",60,"5",1752,1
2015,"XX","99009","f",65,"5",2140,1
2015,"XX","99009","f",70,"5",2425,1
2015,"XX","99009","f",75,"5",2983,1
2015,"XX","99009","f",80,"5",3848,1
2015,"XX","99009","f",85,"+",12864,1
2015,"XX","99009","m",0,"1",292,1
2015,"XX","99009","m",1,"4",45,1
2015,"XX","99009","m",5,"5",32,1
2015,"XX","99009","m",10,"5",43,1
2015,"XX","99009","m",15,"5",178,1
2015,"XX","99009","m",20,"5",377,1
2015,"XX","99009","m",25,"5",400,1
2015,"XX","99009","m",30,"5",437,1
2015,"XX","99009","m",35,"5",505,1
2015,"XX","99009","m",40,"5",708,1
2015,"XX","99009","m",45,"5",1011,1
2015,"XX","99009","m",50,"5",1586,1
2015,"XX","99009","m",55,"5",2357,1
2015,"XX","99009","m",60,"5",2722,1
2015,"XX","99009","m",65,"5",2953,1
2015,"XX","99009","m",70,"5",3028,1
2015,"XX","99009","m",75,"5",3283,1
2015,"XX","99009","m",80,"5",3764,1
2015,"XX","99009","m",85,"+",8313,1
2015,"XX","99010","f",5,"5",2,1
2015,"XX","99010","f",15,"5",3,1
2015,"XX","99010","f",20,"5",2,1
2015,"XX","99010","f",30,"5",4,1
2015,"XX","99010","f",35,"5",3,1
2015,"XX","99010","f",40,"5",3,1
2015,"XX","99010","f",45,"5",9,1
2015,"XX","99010","f",50,"5",16,1
2015,"XX","99010","f",55,"5",26,1
2015,"XX","99010","f",60,"5",29,1
2015,"XX","99010","f",65,"5",53,1
2015,"XX","99010","f",70,"5",79,1
2015,"XX","99010","f",75,"5",82,1
2015,"XX","99010","f",80,"5",120,1
2015,"XX","99010","f",85,"+",587,1
2015,"XX","99010","m",0,"1",4,1
2015,"XX","99010","m",1,"4",2,1
2015,"XX","99010","m",10,"5",1,1
2015,"XX","99010","m",15,"5",2,1
2015,"XX","99010","m",20,"5",4,1
2015,"XX","99010","m",25,"5",4,1
2015,"XX","99010","m",30,"5",2,1
2015,"XX","99010","m",35,"5",5,1
2015,"XX","99010","m",40,"5",10,1
2015,"XX","99010","m",45,"5",17,1
2015,"XX","99010","m",50,"5",20,1
2015,"XX","99010","m",55,"5",48,1
2015,"XX","99010","m",60,"5",58,1
2015,"XX","99010","m",65,"5",86,1
2015,"XX","99010","m",70,"5",101,1
2015,"XX","99010","m",75,"5",95,1
2015,"XX","99010","m",80,"5",138,1
2015,"XX","99010","m",85,"+",356,1
2015,"XX","99011","f",1,"4",0,1
2015,"XX","99011","f",15,"5",2,1
2015,"XX","99011","f",20,"5",2,1
2015,"XX","99011","f",25,"5",2,1
2015,"XX","99011","f",30,"5",2,1
2015,"XX","99011","f",35,"5",5,1
2015,"XX","99011","f",40,"5",3,1
2015,"XX","99011","f",45,"5",5,1
2015,"XX","99011","f",50,"5",16,1
2015,"XX","99011","f",55,"5",22,1
2015,"XX","99011","f",60,"5",27,1
2015,"XX","99011","f",65,"5",34,1
2015,"XX","99011","f",70,"5",28,1
2015,"XX","99011","f",75,"5",41,1
2015,"XX","99011","f",80,"5",40,1
2015,"XX","99011","f",85,"+",150,1
2015,"XX","99011","m",0,"1",7,1
2015,"XX","99011","m",10,"5",1,1
2015,"XX","99011","m",15,"5",2,1
2015,"XX","99011","m",20,"5",3,1
2015,"XX","99011","m",25,"5",7,1
2015,"XX","99011","m",30,"5",5,1
2015,"XX","99011","m",35,"5",6,1
2015,"XX","99011","m",40,"5",8,1
2015,"XX","99011","m",45,"5",9,1
2015,"XX","99011","m",50,"5",22,1
2015,"XX","99011","m",55,"5",24,1
2015,"XX","99011","m",60,"5",49,1
2015,"XX","99011","m",65,"5",56,1
2015,"XX","99011","m",70,"5",50,1
2015,"XX","99011","m",75,"5",46,1
2015,"XX","99011","m",80,"5",60,1
2015,"XX","99011","m",85,"+",108,1
2015,"XX","99012","f",0,"1",19,1
2015,"XX","99012","f",1,"4",2,1
2015,"XX","99012","f",5,"5",1,1
2015,"XX","99012","f",10,"5",1,1
2015,"XX","99012","f",15,"5",4,1
2015,"XX","99012","f",20,"5",7,1
2015,"XX","99012","f",25,"5",11,1
2015,"XX","99012","f",30,"5",7,1
2015,"XX","99012","f",35,"5",5,1
2015,"XX","99012","f",40,"5",11,1
2015,"XX","99012","f",45,"5",21,1
2015,"XX","99012","f",50,"5",46,1
2015,"XX","99012","f",55,"5",66,1
2015,"XX","99012","f",60,"5",78,1
2015,"XX","99012","f",65,"5",64,1
2015,"XX","99012","f",70,"5",91,1
2015,"XX","99012","f",75,"5",110,1
2015,"XX","99012","f",80,"5",155,1
2015,"XX","99012","f",85,"+",579,1
2015,"XX","99012","m",0,"1",13,1
2015,"XX","99012","m",5,"5",2,1
2015,"XX","99012","m",10,"5",0,1
2015,"XX","99012","m",15,"5",15,1
2015,"XX","99012","m",20,"5",27,1
2015,"XX","99012","m",25,"5",30,1
2015,"XX","99012","m",30,"5",20,1
2015,"XX","99012","m",35,"5",28,1
2015,"XX","99012","m",40,"5",30,1
2015,"XX","99012","m",45,"5",34,1
2015,"XX","99012","m",50,"5",53,1
2015,"XX","99012","m",55,"5",87,1
2015,"XX","99012","m",60,"5",90,1
2015,"XX","99012","m",65,"5",115,1
2015,"XX","99012","m",70,"5",104,1
2015,"XX","99012","m",75,"5",116,1
2015,"XX","99012","m",80,"5",169,1
2015,"XX","99012","m",85,"+",378,1
2015,"XX","99013","f",0,"1",3,1
2015,"XX","99013","f",1,"4",0,1
2015,"XX","99013","f",10,"5",0,1
2015,"XX","99013","f",25,"5",0,1
2015,"XX","99013","f",30,"5",2,1
2015,"XX","99013","f",35,"5",1,1
2015,"XX","99013","f",40,"5",3,1
2015,"XX","99013","f",45,"5",7,1
2015,"XX","99013","f",50,"5",10,1
2015,"XX","99013","f",55,"5",19,1
2015,"XX","99013","f",60,"5",20,1
2015,"XX","99013","f",65,"5",34,1
2015,"XX","99013","f",70,"5",42,1
2015,"XX","99013","f",75,"5",46,1
2015,"XX","99013","f",80,"5",59,1
2015,"XX","99013","f",85,"+",256,1
2015,"XX","99013","m",0,"1",3,1
2015,"XX","99013","m",15,"5",2,1
2015,"XX","99013","m",20,"5",0,1
2015,"XX","99013","m",25,"5",6,1
2015,"XX","99013","m",30,"5",7,1
2015,"XX","99013","m",35,"5",4,1
2015,"XX","99013","m",40,"5",2,1
2015,"XX","99013","m",45,"5",9,1
2015,"XX","99013","m",50,"5",15,1
2015,"XX","99013","m",55,"5",25,1
2015,"XX","99013","m",60,"5",42,1
2015,"XX","99013","m",65,"5",56,1
2015,"XX","99013","m",70,"5",55,1
2015,"XX","99013","m",75,"5",56,1
2015,"XX","99013","m",80,"5",46,1
2015,"XX","99013","m",85,"+",176,1
2015,"XX","99014","f",0,"1",6,1
2015,"XX","99014","f",1,"4",1,1
2015,"XX","99014","f",10,"5",1,1
2015,"XX","99014","f",15,"5",4,1
2015,"XX","99014","f",20,"5",5,1
2015,"XX","99014","f",25,"5",5,1
2015,"XX","99014","f",30,"5",8,1
2015,"XX","99014","f",35,"5",6,1
2015,"XX","99014","f",40,"5",13,1
2015,"XX","99014","f",45,"5",24,1
2015,"XX","99014","f",50,"5",36,1
2015,"XX","99014","f",55,"5",61,1
2015,"XX","99014","f",60,"5",75,1
2015,"XX","99014","f",65,"5",106,1
2015,"XX","99014","f",70,"5",138,1
2015,"XX","99014","f",75,"5",162,1
2015,"XX","99014","f",80,"5",251,1
2015,"XX","99014","f",85,"+",698,1
2015,"XX","99014","m",0,"1",14,1
2015,"XX","99014","m",5,"5",2,1
2015,"XX","99014","m",10,"5",3,1
2015,"XX","99014","m",15,"5",8,1
2015,"XX","99014","m",20,"5",11,1
2015,"XX","99014","m",25,"5",14,1
2015,"XX","99014","m",30,"5",6,1
2015,"XX","99014","m",35,"5",25,1
2015,"XX","99014","m",40,"5",20,1
2015,"XX","99014","m",45,"5",29,1
2015,"XX","99014","m",50,"5",50,1
2015,"XX","99014","m",55,"5",85,1
2015,"XX","99014","m",60,"5",114,1
2015,"XX","99014","m",65,"5",150,1
2015,"XX","99014","m",70,"5",169,1
2015,"XX","99014","m",75,"5",179,1
2015,"XX","99014","m",80,"5",240,1
2015,"XX","99014","m",85,"+",461,1
2015,"XX","99015","f",0,"1",42,1
2015,"XX","99015","f",1,"4",9,1
2015,"XX","99015","f",5,"5",2,1
2015,"XX","99015","f",10,"5",5,1
